product_id,name,description,dept_id,category,brand,price,cost,stock,reorder_level,supplier_id,weight_kg,dimensions,is_active,date_added,warehouse_id
JEWL-002457,Production Bracelet,Friend within yes team. Ready today pull type organization today sort. Skin few public pretty.,1010,Bracelets,Cartier,1369.87,680.53,310,77,SUP037,35.73,,True,2022-08-06,WH08
JEWL-002458,Pandora Manage Accessorie,Speech score relate TV discussion country husband development. Perhaps boy value conference entire whatever.,1010,Accessories,Pandora,332.81,209.79,64,12,SUP058,12.93,41x90x97cm,True,2024-09-13,WH01
JEWL-002459,Seiko Before Necklace,Mouth return myself worry inside stand. Work power project my. Heart ask fight teach.,1010,Necklaces,Seiko,1355.55,703.6,263,50,SUP038,49.98,40x115x148cm,True,2025-06-09,WH08
JEWL-002460,Cartier Budget Ring,Per full either remember boy challenge report. Provide from live do pressure institution. Build development design late enough yard season.,1010,Rings,Cartier,1124.87,588.45,417,105,SUP046,22.98,156x7x177cm,True,2024-07-17,WH02
JEWL-002461,Michael Kors Our Accessorie,Three stay above important. Clearly event even city girl enter turn. Bag message personal may politics main.,1010,Accessories,Michael Kors,246.47,161.3,234,25,SUP189,12.4,,True,2024-05-27,WH04
JEWL-002462,Fossil Give Ring,Yard our get their. Often total American political degree happen. Move organization agreement yet pay.,1010,Rings,Fossil,1493.64,813.66,181,33,SUP073,23.42,41x168x12cm,True,2022-08-04,WH07
JEWL-002463,Michael Kors Any Necklace,Almost accept only husband. Behavior movie democratic various yeah course huge. Where collection son explain several structure down answer. Able nor off agree watch everything.,1010,Necklaces,Michael Kors,205.87,125.76,26,6,SUP048,3.33,,True,2023-12-28,WH08
JEWL-002464,As Bracelet,Book offer kid heart better source yeah. Class stuff music foreign right eye even real. Cultural could modern test room history response.,1010,Bracelets,Pandora,274.36,114.31,426,103,SUP099,20.36,168x2x84cm,True,2023-03-18,WH03
JEWL-002465,Swarovski Other Watche,Try western black challenge wrong. Nature rule account physical something scientist their.,1010,Watches,Swarovski,995.3,521.1,299,46,SUP086,,,True,2025-06-03,WH07
JEWL-002466,Cartier Sea Ring,Compare ball less physical design. Physical moment less interest economic responsibility force. Name be scientist strong practice close key. Better guy believe ahead young teacher.,1010,Rings,Cartier,67.44,28.35,275,29,SUP086,9.42,,True,2023-05-17,WH08
JEWL-002467,Seiko Everyone Fashion Jewelry,Itself record will article thank wall source. Part think firm begin full fear. Nation something key professor sometimes because.,1010,Fashion Jewelry,Seiko,1256.63,544.2,71,7,SUP003,17.45,128x3x94cm,True,2023-08-13,WH03
JEWL-002468,Tiffany & Co Environmental Fine Jewelry,Adult suddenly worry process enough realize onto again. Us feel task institution power. Certain body glass necessary stay lead.,1010,Fine Jewelry,Tiffany & Co,820.82,394.06,57,7,SUP049,33.71,179x140x151cm,True,2024-10-08,WH03
JEWL-002469,Michael Kors Task Fine Jewelry,Wish soldier pull leader idea sea magazine reduce. Popular consider whose drive study.,1010,Fine Jewelry,Michael Kors,1317.67,697.4,27,4,SUP048,17.36,124x195x151cm,True,2024-09-27,WH08
JEWL-002470,Medical Fine Jewelry,Management identify total situation assume your everyone serious. Join doctor difference amount something instead memory. Notice yeah least shake. Indeed deal traditional position group tough.,1010,Fine Jewelry,Pandora,341.1,162.07,181,25,SUP045,9.97,65x86x136cm,True,2022-06-12,WH02
JEWL-002471,Michael Kors Main Accessorie,Community indicate from attack today camera wide. Couple pretty employee carry. Turn think bank would wife nearly degree. Poor trade appear food.,1010,Accessories,Michael Kors,212.4,111.52,55,9,SUP175,16.06,111x198x86cm,True,2025-03-12,WH03
JEWL-002472,Dog Earring,Stop thank human safe admit.,1010,Earrings,Seiko,9065.93,3884.15,11,1,SUP136,8.47,19x158x143cm,True,2023-10-20,WH01
JEWL-002473,Citizen Off Watche,Discussion set future far medical. Sure concern subject scene think fund. Since else value summer.,1010,Watches,Citizen,1196.84,717.87,479,130,SUP187,44.1,103x132x29cm,True,2023-02-26,WH04
JEWL-002474,Tiffany & Co Field Necklace,Book change region various. Effect week level as himself power. Responsibility debate car benefit serve.,1010,Necklaces,Tiffany & Co,76.27,48.96,321,88,SUP085,45.46,140x31x69cm,False,2024-02-06,WH04
JEWL-002475,Tiffany & Co Station Watche,Letter believe choose. Story statement these free. Enjoy speech pull today way send beyond.,1010,Watches,Tiffany & Co,98.33,42.64,379,105,SUP087,47.45,,True,2022-10-02,WH07
JEWL-002476,Office Necklace,Face talk back offer authority. Entire recently game hand list.,1010,Necklaces,Swarovski,1177.95,505.53,369,67,SUP078,44.5,20x42x75cm,True,2023-10-02,WH08
JEWL-002477,Seiko Important Fashion Jewelry,Character cut later billion magazine seek. Direction window ready. Reality business woman know herself woman special. Decade accept various continue.,1010,Fashion Jewelry,Seiko,216.39,133.56,187,39,SUP049,8.02,69x160x131cm,True,2025-05-17,WH05
JEWL-002478,Carry Fine Jewelry,Before yard find write product cover son. Trouble specific performance later season truth.,1010,Fine Jewelry,Pandora,613.75,272.87,135,19,SUP186,37.28,176x91x127cm,True,2022-08-22,WH02
JEWL-002479,Michael Kors Free Fashion Jewelry,Class sell across soldier past race defense area. Investment either answer week recognize bring significant.,1010,Fashion Jewelry,Michael Kors,1283.4,756.58,118,12,SUP148,42.48,129x146x173cm,True,2023-12-09,WH05
JEWL-002480,Michael Kors Song Ring,Always always than air. Hot answer former possible another.,1010,Rings,Michael Kors,107.22,71.05,371,106,SUP083,,197x33x58cm,False,2024-03-13,WH03
JEWL-002481,Cartier Their Watche,Movement hundred get again nature others. Line plan career significant single. Step town scene account future.,1010,Watches,Cartier,186.34,80.06,121,28,SUP146,42.01,126x65x83cm,True,2023-02-01,WH02
JEWL-002482,Food Necklace,Name term against significant important stage represent. Leg some fire degree good other.,1010,Necklaces,Fossil,340.11,226.29,28,5,SUP095,,72x37x173cm,True,2022-12-07,WH06
JEWL-002483,Swarovski Our Ring,Interest several coach prevent far. Else energy reflect wife term.,1010,Rings,Swarovski,937.27,547.34,101,17,SUP154,7.19,177x42x36cm,True,2025-04-16,WH04
JEWL-002484,Swarovski Into Ring,Enter southern name we newspaper certain degree.,1010,Rings,Swarovski,384.51,215.22,323,80,SUP181,17.28,121x144x192cm,True,2024-08-01,WH01
JEWL-002485,Respond Earring,Sometimes everything smile property few field great. Sing social same feeling forget record.,1010,Earrings,Swarovski,75.73,41.59,357,105,SUP108,,,True,2022-12-22,WH01
JEWL-002486,Michael Kors Professional Earring,Cell sea behavior car responsibility look detail. Be doctor movement key size production boy she. Safe goal enough science week.,1010,Earrings,Michael Kors,878.52,410.24,196,45,SUP072,,165x73x179cm,True,2025-03-15,WH02
JEWL-002487,Citizen War Necklace,Sing structure kid stuff action including light. Art per put no drop. Partner degree hundred house anything long why way.,1010,Necklaces,Citizen,395.58,256.37,230,61,SUP192,23.49,13x109x109cm,True,2024-02-18,WH05
JEWL-002488,Cartier Technology Accessorie,Set situation old couple. Military range statement member. Third rich actually door matter. Police focus action already meeting generation range.,1010,Accessories,Cartier,246.83,167.35,50,11,SUP016,,131x65x64cm,True,2023-03-28,WH03
JEWL-002489,Cell Fashion Jewelry,Four show play claim light voice send. Push then concern discover. Stock when figure the important stay go.,1010,Fashion Jewelry,Tiffany & Co,981.5,602.12,412,92,SUP089,9.5,73x37x35cm,True,2024-07-27,WH04
JEWL-002490,Swarovski Town Earring,Owner gas practice attorney employee see each energy. Exist son become pretty cause traditional.,1010,Earrings,Swarovski,572.12,310.7,404,55,SUP117,,87x13x43cm,True,2025-05-13,WH06
JEWL-002491,Pandora Successful Earring,Father beyond bad will where then each. Off pay doctor young reduce president continue. Close west final.,1010,Earrings,Pandora,1392.08,737.24,27,3,SUP097,,,True,2022-08-25,WH08
JEWL-002492,Money Watche,Trouble option animal sometimes stage identify. Cut natural need her impact face raise. Program our write.,1010,Watches,Swarovski,72.93,43.77,246,40,SUP177,44.23,64x95x170cm,True,2023-11-20,WH05
JEWL-002493,Cartier Do Accessorie,Oil important half stop glass. Room center design. True appear class develop range cup.,1010,Accessories,Cartier,605.81,373.59,135,31,SUP046,12.14,14x39x82cm,True,2024-08-17,WH02
JEWL-002494,Cartier Improve Fashion Jewelry,Development article little foreign itself fact decision beat. Compare build people employee soon weight senior. Congress threat get floor dinner beyond special.,1010,Fashion Jewelry,Cartier,470.23,250.88,241,49,SUP018,38.11,112x56x184cm,True,2025-04-03,WH02
JEWL-002495,Fossil Since Bracelet,These goal a hold under expect. Add whom staff road approach city. Me site office whether oil soldier step.,1010,Bracelets,Fossil,471.34,326.85,309,39,SUP017,,192x113x45cm,True,2024-05-06,WH06
JEWL-002496,Pandora Operation Necklace,Measure more better hundred question wait. Morning expect find crime. Company deep yet billion effort water.,1010,Necklaces,Pandora,717.91,410.13,80,14,SUP051,39.12,91x75x197cm,True,2022-09-23,WH08
JEWL-002497,Them Accessorie,Adult point market end cause ahead. Apply power family skill though kind.,1010,Accessories,Pandora,853.24,548.66,416,52,SUP012,32.28,,False,2024-04-13,WH05
JEWL-002498,Michael Kors Dream Earring,List night suddenly another energy hard. Voice sign agent grow. Color station news language executive. Final should material.,1010,Earrings,Michael Kors,914.42,453.48,174,34,SUP151,12.74,194x195x11cm,True,2022-10-03,WH07
JEWL-002499,Pandora According Accessorie,Leg spring service suggest back recently hundred. Store card boy position lay should almost as. Model purpose final local identify dog activity.,1010,Accessories,Pandora,1187.53,480.01,271,27,SUP183,,132x178x124cm,True,2024-04-23,WH05
JEWL-002500,Swarovski Wonder Earring,Likely political beyond bill fire. Control west may catch these yourself make. Everything item drop know truth same shake. New still deal kitchen help door.,1010,Earrings,Swarovski,1026.41,680.48,378,90,SUP101,35.22,,True,2022-08-24,WH04
JEWL-002501,Fossil Season Necklace,Whatever source hard specific. Financial town brother mission.,1010,Necklaces,Fossil,230.23,143.41,42,5,SUP056,12.88,61x84x60cm,True,2023-05-06,WH08
JEWL-002502,Cartier Officer Fine Jewelry,Image easy rule daughter foot act. Agree price sound news.,1010,Fine Jewelry,Cartier,771.67,517.76,412,108,SUP100,38.48,124x83x13cm,True,2023-01-19,WH02
JEWL-002503,Buy Necklace,Project attack baby be score animal bank. Speech level record behavior finish little job.,1010,Necklaces,Seiko,905.92,432.15,250,70,SUP020,34.32,,True,2025-06-04,WH07
JEWL-002504,Tiffany & Co True Ring,Country may control attack. Focus really child task local.,1010,Rings,Tiffany & Co,433.09,288.53,221,48,SUP128,13.72,,True,2022-06-20,WH02
JEWL-002505,Ago Accessorie,Once leave popular. Large run important explain form condition. Quickly art common person blue.,1010,Accessories,Pandora,296.9,151.56,226,45,SUP063,36.79,,True,2023-05-25,WH04
JEWL-002506,Structure Fashion Jewelry,If paper capital television low recognize. Learn capital senior dog break usually possible.,1010,Fashion Jewelry,Fossil,1331.19,710.39,386,107,SUP126,,122x144x195cm,True,2025-05-16,WH01
JEWL-002507,Swarovski Movie Accessorie,Decade wind sense everybody discover. Watch them another common throw after. West rest focus red organization.,1010,Accessories,Swarovski,374.8,241.19,440,77,SUP186,33.95,47x175x97cm,True,2022-07-31,WH04
JEWL-002508,Citizen Certainly Fashion Jewelry,Everything value child military information. Probably need traditional traditional. To board themselves think space leader area expert.,1010,Fashion Jewelry,Citizen,881.01,606.68,235,39,SUP179,,,True,2023-06-03,WH01
JEWL-002509,Pandora Half Fine Jewelry,Plan coach thus adult service again music. Eat military activity raise.,1010,Fine Jewelry,Pandora,1263.42,881.41,121,36,SUP016,10.12,,True,2022-06-26,WH01
JEWL-002510,Pandora Provide Fine Jewelry,Line across point room need personal instead place. Above challenge Congress color campaign.,1010,Fine Jewelry,Pandora,131.91,87.2,424,102,SUP166,,129x28x24cm,True,2024-02-01,WH06
JEWL-002511,Inside Bracelet,Daughter week standard. Similar toward response change coach. Different else environmental together. Sure middle news various property effect.,1010,Bracelets,Cartier,1490.72,866.56,196,56,SUP124,44.35,153x82x149cm,True,2024-01-27,WH07
JEWL-002512,Cartier Raise Accessorie,My protect yard clearly rate. Camera maybe road interesting tax. Budget on know animal religious she. Culture view trade dream dinner view.,1010,Accessories,Cartier,138.72,77.0,309,75,SUP010,49.29,155x99x156cm,True,2024-07-09,WH02
JEWL-002513,Senior Fine Jewelry,Single general ground few. Capital long research their wrong traditional truth.,1010,Fine Jewelry,Seiko,315.47,171.45,35,8,SUP147,,27x55x33cm,True,2024-05-09,WH04
JEWL-002514,Seiko Mind Accessorie,Close compare gas raise laugh. Despite education teacher.,1010,Accessories,Seiko,277.08,173.83,442,91,SUP020,24.15,190x156x18cm,True,2023-07-15,WH03
JEWL-002515,Area Fine Jewelry,Situation just especially develop safe. Hundred above possible. East police lawyer during itself professional lot.,1010,Fine Jewelry,Pandora,562.13,239.18,233,54,SUP094,30.04,,True,2023-07-14,WH06
JEWL-002516,Fossil Movement Earring,Million toward western road treatment first subject difficult. Yet may material wife whom continue. Rich yeah option whether sit argue join.,1010,Earrings,Fossil,1018.86,682.1,109,11,SUP171,,,True,2024-08-20,WH03
JEWL-002517,Citizen Respond Bracelet,Seven weight collection voice though build. Left place choice. Along off party citizen energy car lawyer.,1010,Bracelets,Citizen,258.39,144.22,264,31,SUP186,17.6,167x105x77cm,True,2023-09-21,WH03
JEWL-002518,True Fashion Jewelry,Today land approach live risk. As land point. Really lawyer their look happy amount.,1010,Fashion Jewelry,Seiko,773.31,466.13,174,18,SUP176,,27x195x3cm,True,2023-09-12,WH02
JEWL-002519,Tiffany & Co Senior Fine Jewelry,Employee painting painting meet write. We red major man to school middle.,1010,Fine Jewelry,Tiffany & Co,121.22,59.98,388,62,SUP090,37.38,29x167x4cm,True,2023-02-23,WH01
JEWL-002520,Tiffany & Co Take Ring,Worker offer career purpose room. Nice difference building.,1010,Rings,Tiffany & Co,980.54,634.52,259,56,SUP067,,151x55x115cm,True,2024-01-16,WH07
JEWL-002521,Support Fashion Jewelry,Religious so adult speak pay create. Meeting task act seem especially.,1010,Fashion Jewelry,Citizen,1189.42,747.95,134,38,SUP060,22.27,,True,2022-10-04,WH04
JEWL-002522,Cartier Will Bracelet,Save body use number somebody ahead. Nearly method teach training nation.,1010,Bracelets,Cartier,1297.9,856.09,364,67,SUP044,30.84,,False,2024-10-03,WH04
JEWL-002523,Seiko Number Accessorie,North writer leg catch concern on. Modern perform century miss think red offer. How them behind although condition everybody investment.,1010,Accessories,Seiko,1334.8,649.37,170,18,SUP043,,,True,2023-10-28,WH01
JEWL-002524,Cartier Join Watche,Shoulder myself surface. Attack number either hotel although power recognize we.,1010,Watches,Cartier,654.23,431.33,338,71,SUP042,13.56,125x116x61cm,True,2024-09-09,WH07
JEWL-002525,Tiffany & Co Throw Fashion Jewelry,Stay only build go amount. Enjoy coach sing compare free least.,1010,Fashion Jewelry,Tiffany & Co,1139.06,654.03,320,67,SUP113,24.29,100x112x94cm,True,2022-06-27,WH08
JEWL-002526,Blue Fine Jewelry,Moment career me. Take admit claim rule. Machine trade head boy.,1010,Fine Jewelry,Cartier,783.65,473.32,472,108,SUP093,12.31,157x138x65cm,True,2023-06-22,WH05
JEWL-002527,Concern Fashion Jewelry,Drop tend red develop. Rock himself tell my. Left serious some keep let letter.,1010,Fashion Jewelry,Pandora,402.58,182.9,255,38,SUP123,11.93,21x37x57cm,True,2024-05-27,WH08
JEWL-002528,Fossil Mr Accessorie,Ago country understand well truth former. Expert service article herself Mrs employee.,1010,Accessories,Fossil,1231.49,831.55,51,14,SUP194,26.01,127x152x172cm,True,2024-05-19,WH04
JEWL-002529,Leave Earring,Mean behind reason series hundred citizen call behavior. Lose cover shoulder for series others trial. Travel be actually allow sure likely door. Yeah million woman run.,1010,Earrings,Swarovski,108.71,73.43,175,38,SUP082,,113x59x98cm,True,2023-01-19,WH06
JEWL-002530,Tiffany & Co Purpose Watche,Only machine seat debate. Control argue middle person.,1010,Watches,Tiffany & Co,872.55,421.59,483,66,SUP105,,121x27x35cm,True,2023-02-19,WH04
JEWL-002531,Represent Bracelet,Listen them possible them. Process glass why shoulder treatment.,1010,Bracelets,Tiffany & Co,1156.35,532.68,459,118,SUP183,47.25,150x172x139cm,False,2025-04-14,WH07
JEWL-002532,Life Earring,Remember student face someone staff rock least. Lay agency understand newspaper. Nothing official end test race heavy despite.,1010,Earrings,Swarovski,224.06,89.63,260,55,SUP196,31.68,142x38x200cm,True,2023-09-24,WH08
JEWL-002533,Night Bracelet,Laugh be night first result. Treatment name military sign nor.,1010,Bracelets,Cartier,6344.15,3404.89,307,70,SUP132,43.4,106x7x146cm,True,2024-03-29,WH08
JEWL-002534,Cost Fine Jewelry,Computer bar claim image. Something who skin born its avoid. Whether home color foot.,1010,Fine Jewelry,Fossil,1196.9,725.12,159,24,SUP094,22.24,,True,2024-12-14,WH01
JEWL-002535,Blue Ring,Court information someone significant tend. Discover public something contain tree. Agreement thus term great recent. Amount early another woman.,1010,Rings,Tiffany & Co,937.62,569.06,85,15,SUP038,8.0,,True,2024-01-24,WH06
JEWL-002536,Month Watche,Factor trial however industry. Message ago will majority others entire past.,1010,Watches,Pandora,666.76,358.48,173,24,SUP142,47.87,114x43x72cm,True,2023-02-02,WH06
JEWL-002537,Cartier May Ring,Defense indeed three movement. Most field president require save. Nor teach wife news spend attention check.,1010,Rings,Cartier,1474.22,724.21,263,43,SUP081,34.57,94x51x190cm,True,2023-12-20,WH08
JEWL-002538,Michael Kors Expert Earring,Go smile from trade energy health. Much send get southern old degree. Approach these another left ten. Laugh sport part listen cause whole fund.,1010,Earrings,Michael Kors,1312.12,537.93,242,60,SUP007,39.9,105x156x107cm,True,2024-10-18,WH02
JEWL-002539,Pandora Reason Earring,Can company pay. Product though continue little. Especially experience single speak upon personal.,1010,Earrings,Pandora,843.89,535.38,433,123,SUP124,26.08,116x146x143cm,True,2023-03-09,WH02
JEWL-002540,Swarovski Add Watche,First car edge into whom chance peace. Project minute nor where floor ball. Myself husband Congress senior perform.,1010,Watches,Swarovski,372.91,176.16,455,126,SUP177,,,True,2023-05-04,WH06
JEWL-002541,Tiffany & Co Politics Bracelet,Learn level carry. While born hope mouth design attention play show. Economy quickly consumer bag want. Him affect stock section exactly feeling.,1010,Bracelets,Tiffany & Co,428.17,197.5,450,83,SUP196,6.27,51x138x102cm,True,2025-05-21,WH07
JEWL-002542,Michael Kors Experience Necklace,Space Mrs student require. Remember care order. Total bank maintain feel voice memory.,1010,Necklaces,Michael Kors,588.52,335.01,239,61,SUP189,39.56,,True,2023-08-30,WH06
JEWL-002543,Just Accessorie,Understand same glass education white. Accept watch suggest director provide bit hear. Ball civil upon assume why. Pull enjoy however under baby this land.,1010,Accessories,Cartier,239.72,117.01,101,16,SUP192,30.78,17x7x161cm,True,2024-03-20,WH06
JEWL-002544,Cartier Industry Fine Jewelry,Instead anyone movement participant. Growth friend sport create list over local.,1010,Fine Jewelry,Cartier,546.79,342.74,411,79,SUP039,,,True,2024-01-22,WH02
JEWL-002545,Seiko Much Necklace,Represent middle amount identify back off. Network experience few little social base policy.,1010,Necklaces,Seiko,135.94,93.12,400,64,SUP063,,134x172x31cm,True,2025-06-04,WH02
JEWL-002546,Fossil Southern Ring,Fish expect local race age. Minute point game. Need medical course music health increase.,1010,Rings,Fossil,963.05,411.03,341,53,SUP181,,92x12x11cm,False,2024-09-13,WH05
JEWL-002547,Seiko Serve Fine Jewelry,Table relationship final wind. Rise focus hair list.,1010,Fine Jewelry,Seiko,979.05,429.84,254,26,SUP147,1.95,80x156x79cm,True,2022-08-06,WH06
JEWL-002548,Become Fashion Jewelry,Class husband series north ball arm. Call would onto ago next effort. Staff institution seven everyone require.,1010,Fashion Jewelry,Fossil,1285.83,709.6,30,8,SUP058,19.75,104x75x125cm,True,2023-09-02,WH03
JEWL-002549,Fossil Instead Watche,Nor cut civil machine forget. Decision minute rise different president enjoy eat. Group experience foot official.,1010,Watches,Fossil,789.48,430.55,278,68,SUP061,39.14,165x171x48cm,True,2022-12-08,WH07
JEWL-002550,Citizen Suddenly Fashion Jewelry,Seat wait southern involve. Debate matter large recently because note. Charge Mr bar. After time section.,1010,Fashion Jewelry,Citizen,327.86,166.25,312,87,SUP182,13.73,186x141x195cm,True,2023-08-22,WH07
JEWL-002551,Time Accessorie,Night meet memory image either really try. Throughout hot wind well reason sing generation challenge.,1010,Accessories,Swarovski,1416.11,612.96,234,25,SUP149,22.45,,True,2024-08-21,WH02
JEWL-002552,Source Fashion Jewelry,Great serve child spend. Bring what happy lead would woman choose.,1010,Fashion Jewelry,Michael Kors,1370.99,915.81,127,34,SUP140,,174x47x141cm,True,2023-11-20,WH01
JEWL-002553,Michael Kors Person Ring,Seat traditional heavy eye paper skill. Most body protect shake listen. Break leave truth.,1010,Rings,Michael Kors,428.61,299.43,199,37,SUP029,,108x28x33cm,True,2023-04-28,WH08
JEWL-002554,Individual Fashion Jewelry,Determine wrong travel enter bring sea act.,1010,Fashion Jewelry,Swarovski,284.61,189.53,191,54,SUP191,47.1,94x10x143cm,True,2024-02-01,WH08
JEWL-002555,Total Ring,Up whether development task. Evening material community student expert.,1010,Rings,Cartier,995.44,498.77,263,31,SUP109,,,True,2024-05-10,WH02
JEWL-002556,Seiko Those Watche,Give fear here night say reason month. Nice try couple responsibility purpose there well.,1010,Watches,Seiko,1350.15,883.6,144,36,SUP095,,,True,2022-11-01,WH03
JEWL-002557,Newspaper Fashion Jewelry,City moment receive. Democratic growth TV pretty work attention. Price provide note ball.,1010,Fashion Jewelry,Seiko,585.21,352.27,303,78,SUP030,46.61,143x12x66cm,True,2025-03-20,WH08
JEWL-002558,Swarovski Person Fashion Jewelry,Can course too office door account. Hold even room around social perhaps face. Guess production nothing employee challenge. Above also seven mean.,1010,Fashion Jewelry,Swarovski,324.56,148.55,136,29,SUP084,15.69,,True,2024-06-10,WH07
JEWL-002559,Cartier Ability Necklace,Authority study play against explain capital center. Source accept experience must. Likely certain American art expect it federal get. Remain wait military spend consumer pay.,1010,Necklaces,Cartier,1030.02,492.82,400,111,SUP001,21.82,,True,2025-04-20,WH05
JEWL-002560,Fossil Question Earring,Executive behind because girl television. Democrat rule per recently space in of. Letter across here.,1010,Earrings,Fossil,608.81,269.71,493,91,SUP040,10.47,,True,2024-06-24,WH06
JEWL-002561,Race Fine Jewelry,Resource free modern since. Water plan office though those. Left hair catch fight.,1010,Fine Jewelry,Pandora,884.68,600.63,455,133,SUP093,43.33,95x103x139cm,True,2023-11-22,WH01
JEWL-002562,Swarovski Among Watche,Crime account we hospital left eat color. Degree citizen successful film next choose.,1010,Watches,Swarovski,685.97,305.52,106,14,SUP009,9.3,126x136x27cm,True,2024-11-24,WH04
JEWL-002563,Michael Kors Sound Earring,Front international six fight. Lay top quite carry week.,1010,Earrings,Michael Kors,704.39,467.38,74,14,SUP185,14.64,86x130x131cm,True,2025-01-05,WH05
JEWL-002564,Cartier Away Fashion Jewelry,Either lot until we eat argue. Within science tonight be firm close deep manager.,1010,Fashion Jewelry,Cartier,713.82,432.43,304,48,SUP156,39.39,,True,2024-12-22,WH08
JEWL-002565,Michael Kors Teach Earring,Everybody establish design. Shake on apply ok time drop.,1010,Earrings,Michael Kors,427.92,294.91,12,3,SUP085,,113x166x129cm,True,2023-03-16,WH03
JEWL-002566,Citizen Record Necklace,Recent area more lose whatever mean. Hot force provide choice goal support key. Goal friend really success though find center. Management game beat decision.,1010,Necklaces,Citizen,228.99,144.98,457,55,SUP116,17.14,54x142x175cm,True,2024-11-07,WH04
JEWL-002567,Pandora Case Bracelet,Fine evidence teach several community interesting. Party through company meeting. Wish participant late ready.,1010,Bracelets,Pandora,1203.46,801.64,59,11,SUP027,14.05,41x64x109cm,True,2022-12-27,WH01
JEWL-002568,Citizen Age Ring,Lead material performance build effect face. Military represent defense chair director.,1010,Rings,Citizen,1263.0,738.07,457,79,SUP050,,199x172x62cm,True,2022-08-24,WH02
JEWL-002569,Cartier Military Fine Jewelry,Daughter rule customer father low life. Design their response its with green. Law sound yard feel.,1010,Fine Jewelry,Cartier,1223.22,702.06,53,5,SUP097,0.71,47x61x184cm,True,2024-11-15,WH01
JEWL-002570,Michael Kors Stuff Watche,Only attack put they now despite agreement each. Send unit yourself us turn protect put. Point camera note take current.,1010,Watches,Michael Kors,254.67,151.76,424,54,SUP127,30.3,,True,2024-01-15,WH06
JEWL-002571,It Ring,Again finish first bad upon girl sign hair. Analysis us southern personal.,1010,Rings,Swarovski,1345.95,578.48,415,105,SUP087,,17x16x136cm,True,2022-10-23,WH02
JEWL-002572,Near Fine Jewelry,Their those beat never part ask author me. Or tough statement role. Medical politics green image possible end.,1010,Fine Jewelry,Cartier,1340.51,798.25,212,26,SUP158,3.31,157x123x165cm,True,2022-08-16,WH07
JEWL-002573,Anything Fashion Jewelry,Sing identify should loss. Action enter free charge if necessary by voice. Painting those report base.,1010,Fashion Jewelry,Michael Kors,121.95,64.1,57,14,SUP143,33.71,,True,2024-08-23,WH08
JEWL-002574,Room Bracelet,Community relationship allow staff listen. Call wear half story build.,1010,Bracelets,Cartier,128.18,68.71,482,75,SUP051,9.83,,True,2022-12-26,WH03
JEWL-002575,Tiffany & Co Task Necklace,Team meet nor statement article.,1010,Necklaces,Tiffany & Co,1196.19,542.02,417,44,SUP002,49.25,127x74x132cm,True,2023-09-03,WH08
JEWL-002576,Pandora Enter Earring,Kitchen simple bad arm. Subject house side at author.,1010,Earrings,Pandora,719.68,479.97,490,66,SUP153,10.44,,True,2024-07-08,WH03
JEWL-002577,Seiko Sound Fine Jewelry,Present not manager. Glass radio feeling far people. Natural develop believe grow.,1010,Fine Jewelry,Seiko,480.24,289.48,291,68,SUP076,44.18,,True,2025-02-23,WH07
JEWL-002578,Fossil About Watche,Matter eight billion group suffer again garden realize. Together in seem lot power structure his. Picture establish important ready.,1010,Watches,Fossil,709.06,384.78,332,88,SUP147,,193x110x56cm,True,2023-01-04,WH04
JEWL-002579,Fossil Find Accessorie,Send example practice single store. Stand key mother. Role get yeah everybody movie.,1010,Accessories,Fossil,975.86,395.34,435,123,SUP140,,10x4x190cm,True,2022-08-09,WH08
JEWL-002580,Cause Necklace,Rest woman rather can network approach. Them call computer opportunity seem role.,1010,Necklaces,Tiffany & Co,217.58,93.23,459,53,SUP059,49.57,1x73x50cm,True,2023-04-17,WH02
JEWL-002581,Michael Kors Week Fine Jewelry,Threat but source although key father. Assume strong surface whom.,1010,Fine Jewelry,Michael Kors,433.73,184.34,217,23,SUP159,49.45,84x48x2cm,True,2023-01-07,WH07
JEWL-002582,Just Earring,Far strong majority affect prove. Cold know risk generation especially.,1010,Earrings,Swarovski,605.66,279.89,208,51,SUP034,19.99,60x30x98cm,True,2024-11-16,WH01
JEWL-002583,Citizen Magazine Earring,Decision election table by find miss. Peace meeting while practice vote create claim.,1010,Earrings,Citizen,142.52,76.2,318,82,SUP076,46.07,,True,2023-06-10,WH02
JEWL-002584,Tiffany & Co Throw Fine Jewelry,Ago whatever consider various end how. Account discover effort them detail live act month.,1010,Fine Jewelry,Tiffany & Co,917.12,368.41,434,109,SUP086,22.1,164x92x41cm,True,2023-12-04,WH04
JEWL-002585,Fossil Right Fine Jewelry,Cell consumer bar radio phone civil. Almost figure plant. Product example whole yourself could.,1010,Fine Jewelry,Fossil,1209.67,549.96,66,9,SUP008,,,True,2024-06-22,WH07
JEWL-002586,Pandora Offer Accessorie,Need health should decision structure. By finish road. Myself idea indeed evidence sense.,1010,Accessories,Pandora,650.61,264.48,160,34,SUP050,22.34,21x171x78cm,True,2023-08-31,WH06
JEWL-002587,Pandora Ground Accessorie,Room turn pattern paper look reason. System box detail poor finally soon. Easy claim hope market man firm.,1010,Accessories,Pandora,327.88,179.94,359,80,SUP159,24.71,197x90x42cm,True,2023-05-18,WH02
